-19,-78,86,-91,63,-80,91,-98,11,-70,-50,14,-43,54,85,64,-84,-30,-39,53,-61,43,94,-94
23.855117303342624,-2.8763710811221586,-3.4501749987864088,-27.94515816343361,-48.964373140717825,-49.281349638241316,23.307092084187857,1.1579530935761113,-1.0637724743221497,-28.397790338631907,-50.83280013503908,-50.23014930308014,-28.093779695673675,-2.580578905131887,-1.685500840688178,23.364519605457815,-49.499188413174,-47.937691552899416,-25.897425304149188,-0.8663289760907844,-1.3952587821382991,23.623502399037818,-50.790926912293024,-48.44755041737149
13.022985876959766,-3.090427289085909,-2.853495031528851,-14.107634375404459,-50.304858212426495,-49.55568961376699,12.938867852581453,-1.0907283397491483,-2.7202266179254337,-13.07839162977055,-50.16922941108382,-50.58395201148978,-12.676286551996853,-3.3377135793228803,-2.4662712378922578,12.61796282163624,-50.887510563711174,-49.24039301808557,-12.601240851415781,-1.645680140259401,-2.918257019385109,13.652969582997812,-50.97777124739073,-49.34108013693542
2.910749537225854,-7.603961453136733,-7.453295841406884,-2.3619009160979516,-50.347739357139474,-49.71507640742305,2.675910550920534,-6.736622725814726,-6.991861522017814,-2.3382631520357506,-50.13963281804979,-50.435192972753995,-2.24216304713201,-6.984890079744929,-7.068046810597522,2.96533521198252,-50.74317356595401,-49.70604995726465,-2.1496305272277425,-6.575465944933981,-7.269535808473449,3.465545492517606,-50.94647572333479,-49.83201357139407
-7.0086522582662525,-19.19627251911143,-19.144699478536758,7.62323221754626,-49.8287227981978,-50.25463194577362,-7.163621839285312,-19.306132290285134,-18.750522338784457,7.515340723510718,-49.82624908889906,-50.20045763499621,7.536806436549881,-18.85133053225534,-19.342984864166738,-6.337543502764959,-50.263988774866135,-50.226299706580306,7.45721355381167,-19.05230091133768,-18.965820175022657,-6.677189269962469,-50.62537012892756,-50.18374887939164
-15.27207851227108,-35.53208734725266,-35.5800628813751,15.223123560816632,-46.11992150940501,-45.83981728353663,-15.118594997617848,-35.73943315434639,-35.60858778014362,15.130675056364026,-45.911184067226046,-46.11091730269651,15.084750770193693,-35.74365788698318,-35.752483686338934,-15.056390659840218,-46.08764825413929,-46.13700971797285,15.222781764456855,-35.78914408878153,-35.45974340994242,-15.314617347011563,-46.11905274647157,-46.042333916181825
-18.513579281612763,-47.163223153326385,-47.16640104099565,18.91316199881561,-32.925880851323456,-32.818628952600804,-18.550183520830814,-47.03625971595562,-46.802215423993154,18.539974730966193,-32.85293623112612,-32.79541988629474,18.69231370124804,-46.86736253528514,-47.07233659613655,-19.008155719733935,-32.82329967746372,-32.879391446275676,19.006526737303446,-47.14214766938109,-47.076242871326606,-18.65936835571803,-32.73545562421807,-32.68766377045587
-15.507955556840017,-49.648800045565444,-49.66714856281284,14.897399670124273,-23.018980027634136,-23.030723970081496,-15.402041500998266,-49.63582857568805,-49.67518335681814,14.888461386248224,-23.055462000813783,-23.120099242208,14.880568874919973,-49.790791221228375,-49.66533384197375,-15.577526509600816,-23.019457705387666,-22.962431523072823,14.873270635180177,-49.67907683091207,-49.73388819788899,-15.504377309099993,-23.069755185368862,-23.0578320794151
-7.195771754591846,-49.945156672363595,-49.99939532565599,7.226533861815724,-19.331258033588014,-19.419440833248267,-7.162577073816081,-49.969569413993746,-49.722091488400764,7.1621026915236,-19.47652611654513,-19.389812914955023,7.141459534003104,-49.79520595957757,-49.98560498607466,-7.168313412378225,-19.321134790598236,-19.498623269023796,7.289875850443764,-49.93104894246268,-49.90070944618033,-7.04833505969907,-19.49960279463798,-19.476189834520675
3.016058741989582,-49.932657126302345,-49.84083361529683,-3.4846315186224928,-24.92842413901579,-24.81922528533972,2.9443562625430957,-49.77975204259944,-49.88811364657076,-3.5317590433813137,-25.066941997839187,-24.942670042820914,-3.5761865975923683,-49.75345815956445,-49.72627567766298,3.0625175982344075,-24.844328672027387,-24.92748188735704,-3.567389414242342,-49.7211752514111,-49.784820457038265,3.049571175951826,-24.864671455555218,-24.838960390381594
12.140625054277521,-48.84838007096523,-48.89067873041523,-11.939924710185522,-36.325211478253614,-36.39885414760835,12.20206628770751,-48.88946267507379,-48.806613904287104,-12.141746840189228,-36.25608328440086,-36.204228713537695,-12.152400022801942,-48.94574917351448,-48.91510062627836,12.183036185378953,-36.290702931073646,-36.27235054442893,-11.969661670286598,-48.87675944437615,-48.94666012039156,12.139343607895398,-36.40263223594981,-36.19149402455963
17.356897233267375,-40.724956982908324,-40.63499421749638,-17.450823563231957,-47.10543805268576,-47.05368062412358,17.341351372654387,-40.684756204703504,-40.75724732183113,-17.33613156723105,-47.14038886382124,-47.26091182084483,-17.373568820023053,-40.58583676993385,-40.72183446461227,17.432403427272973,-47.11688524797708,-47.181428447274826,-17.490498787060872,-40.6504758729313,-40.70558789821585,17.307017029296375,-47.13357420632851,-47.21396667068014
15.890379179472092,-30.270528656477353,-30.307281364674516,-16.033277410004345,-49.99472581920965,-49.97972142387098,15.93133817646185,-30.170436739606046,-30.29838847223558,-15.861966082011563,-49.890193333870386,-50.04323451616448,-15.979577716854436,-30.28335770425025,-30.244680420538373,16.097728827897512,-50.04183184503317,-50.07771335730132,-15.95981131949884,-30.09364244290883,-30.207292849640254,16.011775759660523,-50.08069885065711,-49.90997037804486
9.218477654040953,-24.73651237410187,-24.65373224685741,-8.92974343745098,-49.9765348672512,-49.85789671650246,9.302478490971154,-25.00244114022496,-24.795603637539287,-8.95151716747796,-49.96067411206885,-49.885390119645834,-8.973132893035427,-24.798881740966046,-24.82063888411929,9.298962626539605,-49.96979511262418,-50.07376501222906,-9.015935535513663,-24.839759963346886,-24.826115940217846,9.257818895700396,-49.932890102007796,-49.98167517051398
-1.2945609948646393,-28.08642964156033,-28.05616673495976,1.1612827682462807,-49.9438479294671,-50.17509747404935,-1.4013926810605,-28.16461634452024,-28.082018288798643,1.0057110076299125,-50.057367921995564,-49.99193192336776,1.1071880534163228,-28.09133550263968,-28.183108302242616,-1.4761870942033681,-49.90154340330325,-50.10255456616174,1.06427579167746,-28.199837146299046,-28.113505925656256,-1.558183314526815,-49.960840302391105,-50.09572247545438
-10.924646708305374,-37.552283042534434,-37.480281959583515,10.528553600686564,-50.477584629099695,-50.54962724194435,-10.862829901026856,-37.54797020343938,-37.669269701784295,10.798793069225411,-50.57197033977293,-50.43036314757647,10.727931260023766,-37.664631480939065,-37.42169152722859,-10.72366273320904,-50.53220041661476,-50.526867168775794,10.56566245806475,-37.50247787681932,-37.66094936858909,-10.698920529312218,-50.510698167631375,-50.52575432967504
